county_fips_5,county_name,state_name,iecc_zone,ba_zone
01001,Autauga,Alabama,3A,Hot-Humid
01003,Baldwin,Alabama,2A,Hot-Humid
01005,Barbour,Alabama,3A,Hot-Humid
01007,Bibb,Alabama,3A,Mixed-Humid
01009,Blount,Alabama,3A,Mixed-Humid
01011,Bullock,Alabama,3A,Hot-Humid
01013,Butler,Alabama,3A,Hot-Humid
01015,Calhoun,Alabama,3A,Mixed-Humid
01017,Chambers,Alabama,3A,Mixed-Humid
01019,Cherokee,Alabama,3A,Mixed-Humid
01021,Chilton,Alabama,3A,Mixed-Humid
01023,Choctaw,Alabama,3A,Hot-Humid
01025,Clarke,Alabama,3A,Hot-Humid
01027,Clay,Alabama,3A,Mixed-Humid
01029,Cleburne,Alabama,3A,Mixed-Humid
01031,Coffee,Alabama,2A,Hot-Humid
01033,Colbert,Alabama,3A,Mixed-Humid
01035,Conecuh,Alabama,3A,Hot-Humid
01037,Coosa,Alabama,3A,Mixed-Humid
01039,Covington,Alabama,2A,Hot-Humid
01041,Crenshaw,Alabama,3A,Hot-Humid
01043,Cullman,Alabama,3A,Mixed-Humid
01045,Dale,Alabama,2A,Hot-Humid
01047,Dallas,Alabama,3A,Hot-Humid
01049,DeKalb,Alabama,3A,Mixed-Humid
01051,Elmore,Alabama,3A,Hot-Humid
01053,Escambia,Alabama,2A,Hot-Humid
01055,Etowah,Alabama,3A,Mixed-Humid
01057,Fayette,Alabama,3A,Mixed-Humid
01059,Franklin,Alabama,3A,Mixed-Humid
01061,Geneva,Alabama,2A,Hot-Humid
01063,Greene,Alabama,3A,Mixed-Humid
01065,Hale,Alabama,3A,Mixed-Humid
01067,Henry,Alabama,2A,Hot-Humid
01069,Houston,Alabama,2A,Hot-Humid
01071,Jackson,Alabama,3A,Mixed-Humid
01073,Jefferson,Alabama,3A,Mixed-Humid
01075,Lamar,Alabama,3A,Mixed-Humid
01077,Lauderdale,Alabama,3A,Mixed-Humid
01079,Lawrence,Alabama,3A,Mixed-Humid
01081,Lee,Alabama,3A,Mixed-Humid
01083,Limestone,Alabama,3A,Mixed-Humid
01085,Lowndes,Alabama,3A,Hot-Humid
01087,Macon,Alabama,3A,Hot-Humid
01089,Madison,Alabama,3A,Mixed-Humid
01091,Marengo,Alabama,3A,Hot-Humid
01093,Marion,Alabama,3A,Mixed-Humid
01095,Marshall,Alabama,3A,Mixed-Humid
01097,Mobile,Alabama,2A,Hot-Humid
01099,Monroe,Alabama,3A,Hot-Humid
01101,Montgomery,Alabama,3A,Hot-Humid
01103,Morgan,Alabama,3A,Mixed-Humid
01105,Perry,Alabama,3A,Hot-Humid
01107,Pickens,Alabama,3A,Mixed-Humid
01109,Pike,Alabama,3A,Hot-Humid
01111,Randolph,Alabama,3A,Mixed-Humid
01113,Russell,Alabama,3A,Hot-Humid
01115,St. Clair,Alabama,3A,Mixed-Humid
01117,Shelby,Alabama,3A,Mixed-Humid
01119,Sumter,Alabama,3A,Mixed-Humid
01121,Talladega,Alabama,3A,Mixed-Humid
01123,Tallapoosa,Alabama,3A,Mixed-Humid
01125,Tuscaloosa,Alabama,3A,Mixed-Humid
01127,Walker,Alabama,3A,Mixed-Humid
01129,Washington,Alabama,3A,Hot-Humid
01131,Wilcox,Alabama,3A,Hot-Humid
01133,Winston,Alabama,3A,Mixed-Humid
02013,Aleutians East,Alaska,7,Very Cold
02016,Aleutians West,Alaska,7,Very Cold
02020,Anchorage,Alaska,7,Very Cold
02050,Bethel,Alaska,7,Very Cold
02060,Bristol Bay,Alaska,7,Very Cold
02068,Denali,Alaska,8,Very Cold
02070,Dillingham,Alaska,7,Very Cold
02090,Fairbanks North Star,Alaska,8,Subarctic
02100,Haines,Alaska,6A,Cold
02105,Hoonah-Angoon,Alaska,6A,Cold
02110,Juneau,Alaska,6A,Cold
02122,Kenai Peninsula,Alaska,7,Very Cold
02130,Ketchikan Gateway,Alaska,5C,Cold
02150,Kodiak Island,Alaska,6A,Cold
02158,Kusilvak,Alaska,**********,
02164,Lake and Peninsula,Alaska,7,Very Cold
02170,Matanuska-Susitna,Alaska,7,Very Cold
02180,Nome,Alaska,8,Subarctic
02185,North Slope,Alaska,8,Subarctic
02188,Northwest Arctic,Alaska,8,Subarctic
02195,Petersburg,Alaska,6A,Cold
02198,Prince of Wales-Hyder,Alaska,5C,Cold
02220,Sitka,Alaska,5C,Cold
02230,Skagway,Alaska,6A,Cold
02240,Southeast Fairbanks,Alaska,8,Subarctic
02261,Valdez-Cordova,Alaska,7,Very Cold
02275,Wrangell,Alaska,6A,Cold
02282,Yakutat,Alaska,7,Very Cold
02290,Yukon-Koyukuk,Alaska,8,Subarctic
04001,Apache,Arizona,5B,Cold
04003,Cochise,Arizona,3B,Hot-Dry
04005,Coconino,Arizona,5B,Cold
04007,Gila,Arizona,4B,Mixed-Dry
04009,Graham,Arizona,3B,Hot-Dry
04011,Greenlee,Arizona,3B,Hot-Dry
04012,La Paz,Arizona,2B,Hot-Dry
04013,Maricopa,Arizona,2B,Hot-Dry
04015,Mohave,Arizona,3B,Hot-Dry
04017,Navajo,Arizona,5B,Cold
04019,Pima,Arizona,2B,Hot-Dry
04021,Pinal,Arizona,2B,Hot-Dry
04023,Santa Cruz,Arizona,3B,Hot-Dry
04025,Yavapai,Arizona,4B,Mixed-Dry
04027,Yuma,Arizona,2B,Hot-Dry
05001,Arkansas,Arkansas,3A,Mixed-Humid
05003,Ashley,Arkansas,3A,Mixed-Humid
05005,Baxter,Arkansas,4A,Mixed-Humid
05007,Benton,Arkansas,4A,Mixed-Humid
05009,Boone,Arkansas,4A,Mixed-Humid
05011,Bradley,Arkansas,3A,Mixed-Humid
05013,Calhoun,Arkansas,3A,Mixed-Humid
05015,Carroll,Arkansas,4A,Mixed-Humid
05017,Chicot,Arkansas,3A,Mixed-Humid
05019,Clark,Arkansas,3A,Mixed-Humid
05021,Clay,Arkansas,3A,Mixed-Humid
05023,Cleburne,Arkansas,3A,Mixed-Humid
05025,Cleveland,Arkansas,3A,Mixed-Humid
05027,Columbia,Arkansas,3A,Hot-Humid
05029,Conway,Arkansas,3A,Mixed-Humid
05031,Craighead,Arkansas,3A,Mixed-Humid
05033,Crawford,Arkansas,3A,Mixed-Humid
05035,Crittenden,Arkansas,3A,Mixed-Humid
05037,Cross,Arkansas,3A,Mixed-Humid
05039,Dallas,Arkansas,3A,Mixed-Humid
05041,Desha,Arkansas,3A,Mixed-Humid
05043,Drew,Arkansas,3A,Mixed-Humid
05045,Faulkner,Arkansas,3A,Mixed-Humid
05047,Franklin,Arkansas,3A,Mixed-Humid
05049,Fulton,Arkansas,4A,Mixed-Humid
05051,Garland,Arkansas,3A,Mixed-Humid
05053,Grant,Arkansas,3A,Mixed-Humid
05055,Greene,Arkansas,3A,Mixed-Humid
05057,Hempstead,Arkansas,3A,Mixed-Humid
05059,Hot Spring,Arkansas,3A,Mixed-Humid
05061,Howard,Arkansas,3A,Mixed-Humid
05063,Independence,Arkansas,3A,Mixed-Humid
05065,Izard,Arkansas,4A,Mixed-Humid
05067,Jackson,Arkansas,3A,Mixed-Humid
05069,Jefferson,Arkansas,3A,Mixed-Humid
05071,Johnson,Arkansas,3A,Mixed-Humid
05073,Lafayette,Arkansas,3A,Hot-Humid
05075,Lawrence,Arkansas,3A,Mixed-Humid
05077,Lee,Arkansas,3A,Mixed-Humid
05079,Lincoln,Arkansas,3A,Mixed-Humid
05081,Little River,Arkansas,3A,Hot-Humid
05083,Logan,Arkansas,3A,Mixed-Humid
05085,Lonoke,Arkansas,3A,Mixed-Humid
05087,Madison,Arkansas,4A,Mixed-Humid
05089,Marion,Arkansas,4A,Mixed-Humid
05091,Miller,Arkansas,3A,Hot-Humid
05093,Mississippi,Arkansas,3A,Mixed-Humid
05095,Monroe,Arkansas,3A,Mixed-Humid
05097,Montgomery,Arkansas,3A,Mixed-Humid
05099,Nevada,Arkansas,3A,Mixed-Humid
05101,Newton,Arkansas,4A,Mixed-Humid
05103,Ouachita,Arkansas,3A,Mixed-Humid
05105,Perry,Arkansas,3A,Mixed-Humid
05107,Phillips,Arkansas,3A,Mixed-Humid
05109,Pike,Arkansas,3A,Mixed-Humid
05111,Poinsett,Arkansas,3A,Mixed-Humid
05113,Polk,Arkansas,3A,Mixed-Humid
05115,Pope,Arkansas,3A,Mixed-Humid
05117,Prairie,Arkansas,3A,Mixed-Humid
05119,Pulaski,Arkansas,3A,Mixed-Humid
05121,Randolph,Arkansas,3A,Mixed-Humid
05123,St. Francis,Arkansas,3A,Mixed-Humid
05125,Saline,Arkansas,3A,Mixed-Humid
05127,Scott,Arkansas,3A,Mixed-Humid
05129,Searcy,Arkansas,4A,Mixed-Humid
05131,Sebastian,Arkansas,3A,Mixed-Humid
05133,Sevier,Arkansas,3A,Mixed-Humid
05135,Sharp,Arkansas,3A,Mixed-Humid
05137,Stone,Arkansas,4A,Mixed-Humid
05139,Union,Arkansas,3A,Hot-Humid
05141,Van Buren,Arkansas,3A,Mixed-Humid
05143,Washington,Arkansas,4A,Mixed-Humid
05145,White,Arkansas,3A,Mixed-Humid
05147,Woodruff,Arkansas,3A,Mixed-Humid
05149,Yell,Arkansas,3A,Mixed-Humid
06001,Alameda,California,3C,Marine
06003,Alpine,California,6B,Cold
06005,Amador,California,4B,Mixed-Dry
06007,Butte,California,3B,Hot-Dry
06009,Calaveras,California,4B,Mixed-Dry
06011,Colusa,California,3B,Hot-Dry
06013,Contra Costa,California,3B,Hot-Dry
06015,Del Norte,California,4C,Marine
06017,El Dorado,California,4B,Mixed-Dry
06019,Fresno,California,3B,Hot-Dry
06021,Glenn,California,3B,Hot-Dry
06023,Humboldt,California,4C,Marine
06025,Imperial,California,2B,Hot-Dry
06027,Inyo,California,4B,Mixed-Dry
06029,Kern,California,3B,Hot-Dry
06031,Kings,California,3B,Hot-Dry
06033,Lake,California,4B,Mixed-Dry
06035,Lassen,California,5B,Cold
06037,Los Angeles,California,3B,Hot-Dry
06039,Madera,California,3B,Hot-Dry
06041,Marin,California,3C,Marine
06043,Mariposa,California,4B,Mixed-Dry
06045,Mendocino,California,3C,Marine
06047,Merced,California,3B,Hot-Dry
06049,Modoc,California,5B,Cold
06051,Mono,California,6B,Cold
06053,Monterey,California,3C,Marine
06055,Napa,California,3C,Marine
06057,Nevada,California,5B,Cold
06059,Orange,California,3B,Hot-Dry
06061,Placer,California,3B,Hot-Dry
06063,Plumas,California,5B,Cold
06065,Riverside,California,3B,Hot-Dry
06067,Sacramento,California,3B,Hot-Dry
06069,San Benito,California,3C,Marine
06071,San Bernardino,California,3B,Hot-Dry
06073,San Diego,California,3B,Hot-Dry
06075,San Francisco,California,3C,Marine
06077,San Joaquin,California,3B,Hot-Dry
06079,San Luis Obispo,California,3C,Marine
06081,San Mateo,California,3C,Marine
06083,Santa Barbara,California,3C,Marine
06085,Santa Clara,California,3C,Marine
06087,Santa Cruz,California,3C,Marine
06089,Shasta,California,3B,Hot-Dry
06091,Sierra,California,5B,Cold
06093,Siskiyou,California,5B,Cold
06095,Solano,California,3B,Hot-Dry
06097,Sonoma,California,3C,Marine
06099,Stanislaus,California,3B,Hot-Dry
06101,Sutter,California,3B,Hot-Dry
06103,Tehama,California,3B,Hot-Dry
06105,Trinity,California,4B,Mixed-Dry
06107,Tulare,California,3B,Hot-Dry
06109,Tuolumne,California,4B,Mixed-Dry
06111,Ventura,California,3C,Marine
06113,Yolo,California,3B,Hot-Dry
06115,Yuba,California,3B,Hot-Dry
08001,Adams,Colorado,5B,Cold
08003,Alamosa,Colorado,6B,Cold
08005,Arapahoe,Colorado,5B,Cold
08007,Archuleta,Colorado,6B,Cold
08009,Baca,Colorado,4B,Mixed-Dry
08011,Bent,Colorado,4B,Mixed-Dry
08013,Boulder,Colorado,5B,Cold
08014,Broomfield,Colorado,5B,Cold
08015,Chaffee,Colorado,6B,Cold
08017,Cheyenne,Colorado,5B,Cold
08019,Clear Creek,Colorado,7,Very Cold
08021,Conejos,Colorado,6B,Cold
08023,Costilla,Colorado,6B,Cold
08025,Crowley,Colorado,5B,Cold
08027,Custer,Colorado,5B,Cold
08029,Delta,Colorado,5B,Cold
08031,Denver,Colorado,5B,Cold
08033,Dolores,Colorado,6B,Cold
08035,Douglas,Colorado,5B,Cold
08037,Eagle,Colorado,6B,Cold
08039,Elbert,Colorado,5B,Cold
08041,El Paso,Colorado,5B,Cold
08043,Fremont,Colorado,5B,Cold
08045,Garfield,Colorado,5B,Cold
08047,Gilpin,Colorado,5B,Cold
08049,Grand,Colorado,7,Very Cold
08051,Gunnison,Colorado,7,Very Cold
08053,Hinsdale,Colorado,7,Very Cold
08055,Huerfano,Colorado,5B,Cold
08057,Jackson,Colorado,7,Very Cold
08059,Jefferson,Colorado,5B,Cold
08061,Kiowa,Colorado,5B,Cold
08063,Kit Carson,Colorado,5B,Cold
08065,Lake,Colorado,7,Very Cold
08067,La Plata,Colorado,5B,Cold
08069,Larimer,Colorado,5B,Cold
08071,Las Animas,Colorado,4B,Mixed-Dry
08073,Lincoln,Colorado,5B,Cold
08075,Logan,Colorado,5B,Cold
08077,Mesa,Colorado,5B,Cold
08079,Mineral,Colorado,7,Very Cold
08081,Moffat,Colorado,6B,Cold
08083,Montezuma,Colorado,5B,Cold
08085,Montrose,Colorado,5B,Cold
08087,Morgan,Colorado,5B,Cold
08089,Otero,Colorado,4B,Mixed-Dry
08091,Ouray,Colorado,6B,Cold
08093,Park,Colorado,7,Very Cold
08095,Phillips,Colorado,5B,Cold
08097,Pitkin,Colorado,7,Very Cold
08099,Prowers,Colorado,4B,Mixed-Dry
08101,Pueblo,Colorado,5B,Cold
08103,Rio Blanco,Colorado,6B,Cold
08105,Rio Grande,Colorado,7,Very Cold
08107,Routt,Colorado,7,Very Cold
08109,Saguache,Colorado,6B,Cold
08111,San Juan,Colorado,7,Very Cold
08113,San Miguel,Colorado,6B,Cold
08115,Sedgwick,Colorado,5B,Cold
08117,Summit,Colorado,7,Very Cold
08119,Teller,Colorado,5B,Cold
08121,Washington,Colorado,5B,Cold
08123,Weld,Colorado,5B,Cold
08125,Yuma,Colorado,5B,Cold
09001,Fairfield,Connecticut,5A,Cold
09003,Hartford,Connecticut,5A,Cold
09005,Litchfield,Connecticut,5A,Cold
09007,Middlesex,Connecticut,5A,Cold
09009,New Haven,Connecticut,5A,Cold
09011,New London,Connecticut,5A,Cold
09013,Tolland,Connecticut,5A,Cold
09015,Windham,Connecticut,5A,Cold
10001,Kent,Delaware,4A,Mixed-Humid
10003,New Castle,Delaware,4A,Mixed-Humid
10005,Sussex,Delaware,4A,Mixed-Humid
11001,District of Columbia,District of Columbia,4A,Mixed-Humid
12001,Alachua,Florida,2A,Hot-Humid
12003,Baker,Florida,2A,Hot-Humid
12005,Bay,Florida,2A,Hot-Humid
12007,Bradford,Florida,2A,Hot-Humid
12009,Brevard,Florida,2A,Hot-Humid
12011,Broward,Florida,1A,Hot-Humid
12013,Calhoun,Florida,2A,Hot-Humid
12015,Charlotte,Florida,2A,Hot-Humid
12017,Citrus,Florida,2A,Hot-Humid
12019,Clay,Florida,2A,Hot-Humid
12021,Collier,Florida,2A,Hot-Humid
12023,Columbia,Florida,2A,Hot-Humid
12027,DeSoto,Florida,2A,Hot-Humid
12029,Dixie,Florida,2A,Hot-Humid
12031,Duval,Florida,2A,Hot-Humid
12033,Escambia,Florida,2A,Hot-Humid
12035,Flagler,Florida,2A,Hot-Humid
12037,Franklin,Florida,2A,Hot-Humid
12039,Gadsden,Florida,2A,Hot-Humid
12041,Gilchrist,Florida,2A,Hot-Humid
12043,Glades,Florida,2A,Hot-Humid
12045,Gulf,Florida,2A,Hot-Humid
12047,Hamilton,Florida,2A,Hot-Humid
12049,Hardee,Florida,2A,Hot-Humid
12051,Hendry,Florida,2A,Hot-Humid
12053,Hernando,Florida,2A,Hot-Humid
12055,Highlands,Florida,2A,Hot-Humid
12057,Hillsborough,Florida,2A,Hot-Humid
12059,Holmes,Florida,2A,Hot-Humid
12061,Indian River,Florida,2A,Hot-Humid
12063,Jackson,Florida,2A,Hot-Humid
12065,Jefferson,Florida,2A,Hot-Humid
12067,Lafayette,Florida,2A,Hot-Humid
12069,Lake,Florida,2A,Hot-Humid
12071,Lee,Florida,2A,Hot-Humid
12073,Leon,Florida,2A,Hot-Humid
12075,Levy,Florida,2A,Hot-Humid
12077,Liberty,Florida,2A,Hot-Humid
12079,Madison,Florida,2A,Hot-Humid
12081,Manatee,Florida,2A,Hot-Humid
12083,Marion,Florida,2A,Hot-Humid
12085,Martin,Florida,2A,Hot-Humid
12086,Miami-Dade,Florida,1A,Hot-Humid
12087,Monroe,Florida,1A,Hot-Humid
12089,Nassau,Florida,2A,Hot-Humid
12091,Okaloosa,Florida,2A,Hot-Humid
12093,Okeechobee,Florida,2A,Hot-Humid
12095,Orange,Florida,2A,Hot-Humid
12097,Osceola,Florida,2A,Hot-Humid
12099,Palm Beach,Florida,1A,Hot-Humid
12101,Pasco,Florida,2A,Hot-Humid
12103,Pinellas,Florida,2A,Hot-Humid
12105,Polk,Florida,2A,Hot-Humid
12107,Putnam,Florida,2A,Hot-Humid
12109,St. Johns,Florida,2A,Hot-Humid
12111,St. Lucie,Florida,2A,Hot-Humid
12113,Santa Rosa,Florida,2A,Hot-Humid
12115,Sarasota,Florida,2A,Hot-Humid
12117,Seminole,Florida,2A,Hot-Humid
12119,Sumter,Florida,2A,Hot-Humid
12121,Suwannee,Florida,2A,Hot-Humid
12123,Taylor,Florida,2A,Hot-Humid
12125,Union,Florida,2A,Hot-Humid
12127,Volusia,Florida,2A,Hot-Humid
12129,Wakulla,Florida,2A,Hot-Humid
12131,Walton,Florida,2A,Hot-Humid
12133,Washington,Florida,2A,Hot-Humid
13001,Appling,Georgia,2A,Hot-Humid
13003,Atkinson,Georgia,2A,Hot-Humid
13005,Bacon,Georgia,2A,Hot-Humid
13007,Baker,Georgia,2A,Hot-Humid
13009,Baldwin,Georgia,3A,Mixed-Humid
13011,Banks,Georgia,3A,Mixed-Humid
13013,Barrow,Georgia,3A,Mixed-Humid
13015,Bartow,Georgia,3A,Mixed-Humid
13017,Ben Hill,Georgia,3A,Hot-Humid
13019,Berrien,Georgia,2A,Hot-Humid
13021,Bibb,Georgia,3A,Mixed-Humid
13023,Bleckley,Georgia,3A,Hot-Humid
13025,Brantley,Georgia,2A,Hot-Humid
13027,Brooks,Georgia,2A,Hot-Humid
13029,Bryan,Georgia,2A,Hot-Humid
13031,Bulloch,Georgia,3A,Hot-Humid
13033,Burke,Georgia,3A,Mixed-Humid
13035,Butts,Georgia,3A,Mixed-Humid
13037,Calhoun,Georgia,2A,Hot-Humid
13039,Camden,Georgia,2A,Hot-Humid
13043,Candler,Georgia,3A,Hot-Humid
13045,Carroll,Georgia,3A,Mixed-Humid
13047,Catoosa,Georgia,3A,Mixed-Humid
13049,Charlton,Georgia,2A,Hot-Humid
13051,Chatham,Georgia,2A,Hot-Humid
13053,Chattahoochee,Georgia,3A,Hot-Humid
13055,Chattooga,Georgia,3A,Mixed-Humid
13057,Cherokee,Georgia,3A,Mixed-Humid
13059,Clarke,Georgia,3A,Mixed-Humid
13061,Clay,Georgia,3A,Hot-Humid
13063,Clayton,Georgia,3A,Mixed-Humid
13065,Clinch,Georgia,2A,Hot-Humid
13067,Cobb,Georgia,3A,Mixed-Humid
13069,Coffee,Georgia,2A,Hot-Humid
13071,Colquitt,Georgia,2A,Hot-Humid
13073,Columbia,Georgia,3A,Mixed-Humid
13075,Cook,Georgia,2A,Hot-Humid
13077,Coweta,Georgia,3A,Mixed-Humid
13079,Crawford,Georgia,3A,Mixed-Humid
13081,Crisp,Georgia,3A,Hot-Humid
13083,Dade,Georgia,3A,Mixed-Humid
13085,Dawson,Georgia,3A,Mixed-Humid
13087,Decatur,Georgia,2A,Hot-Humid
13089,DeKalb,Georgia,3A,Mixed-Humid
13091,Dodge,Georgia,3A,Hot-Humid
13093,Dooly,Georgia,3A,Hot-Humid
13095,Dougherty,Georgia,2A,Hot-Humid
13097,Douglas,Georgia,3A,Mixed-Humid
13099,Early,Georgia,2A,Hot-Humid
13101,Echols,Georgia,2A,Hot-Humid
13103,Effingham,Georgia,2A,Hot-Humid
13105,Elbert,Georgia,3A,Mixed-Humid
13107,Emanuel,Georgia,3A,Hot-Humid
13109,Evans,Georgia,2A,Hot-Humid
13111,Fannin,Georgia,3A,Mixed-Humid
13113,Fayette,Georgia,3A,Mixed-Humid
13115,Floyd,Georgia,3A,Mixed-Humid
13117,Forsyth,Georgia,3A,Mixed-Humid
13119,Franklin,Georgia,3A,Mixed-Humid
13121,Fulton,Georgia,3A,Mixed-Humid
13123,Gilmer,Georgia,3A,Mixed-Humid
13125,Glascock,Georgia,3A,Mixed-Humid
13127,Glynn,Georgia,2A,Hot-Humid
13129,Gordon,Georgia,3A,Mixed-Humid
13131,Grady,Georgia,2A,Hot-Humid
13133,Greene,Georgia,3A,Mixed-Humid
13135,Gwinnett,Georgia,3A,Mixed-Humid
13137,Habersham,Georgia,3A,Mixed-Humid
13139,Hall,Georgia,3A,Mixed-Humid
13141,Hancock,Georgia,3A,Mixed-Humid
13143,Haralson,Georgia,3A,Mixed-Humid
13145,Harris,Georgia,3A,Mixed-Humid
13147,Hart,Georgia,3A,Mixed-Humid
13149,Heard,Georgia,3A,Mixed-Humid
13151,Henry,Georgia,3A,Mixed-Humid
13153,Houston,Georgia,3A,Hot-Humid
13155,Irwin,Georgia,3A,Hot-Humid
13157,Jackson,Georgia,3A,Mixed-Humid
13159,Jasper,Georgia,3A,Mixed-Humid
13161,Jeff Davis,Georgia,2A,Hot-Humid
13163,Jefferson,Georgia,3A,Mixed-Humid
13165,Jenkins,Georgia,3A,Hot-Humid
13167,Johnson,Georgia,3A,Hot-Humid
13169,Jones,Georgia,3A,Mixed-Humid
13171,Lamar,Georgia,3A,Mixed-Humid
13173,Lanier,Georgia,2A,Hot-Humid
13175,Laurens,Georgia,3A,Hot-Humid
13177,Lee,Georgia,3A,Hot-Humid
13179,Liberty,Georgia,2A,Hot-Humid
13181,Lincoln,Georgia,3A,Mixed-Humid
13183,Long,Georgia,2A,Hot-Humid
13185,Lowndes,Georgia,2A,Hot-Humid
13187,Lumpkin,Georgia,3A,Mixed-Humid
13189,McDuffie,Georgia,3A,Mixed-Humid
13191,McIntosh,Georgia,2A,Hot-Humid
13193,Macon,Georgia,3A,Hot-Humid
13195,Madison,Georgia,3A,Mixed-Humid
13197,Marion,Georgia,3A,Hot-Humid
13199,Meriwether,Georgia,3A,Mixed-Humid
13201,Miller,Georgia,2A,Hot-Humid
13205,Mitchell,Georgia,2A,Hot-Humid
13207,Monroe,Georgia,3A,Mixed-Humid
13209,Montgomery,Georgia,3A,Hot-Humid
13211,Morgan,Georgia,3A,Mixed-Humid
13213,Murray,Georgia,3A,Mixed-Humid
13215,Muscogee,Georgia,3A,Mixed-Humid
13217,Newton,Georgia,3A,Mixed-Humid
13219,Oconee,Georgia,3A,Mixed-Humid
13221,Oglethorpe,Georgia,3A,Mixed-Humid
13223,Paulding,Georgia,3A,Mixed-Humid
13225,Peach,Georgia,3A,Hot-Humid
13227,Pickens,Georgia,3A,Mixed-Humid
13229,Pierce,Georgia,2A,Hot-Humid
13231,Pike,Georgia,3A,Mixed-Humid
13233,Polk,Georgia,3A,Mixed-Humid
13235,Pulaski,Georgia,3A,Hot-Humid
13237,Putnam,Georgia,3A,Mixed-Humid
13239,Quitman,Georgia,3A,Hot-Humid
13241,Rabun,Georgia,3A,Mixed-Humid
13243,Randolph,Georgia,3A,Hot-Humid
13245,Richmond,Georgia,3A,Mixed-Humid
13247,Rockdale,Georgia,3A,Mixed-Humid
13249,Schley,Georgia,3A,Hot-Humid
13251,Screven,Georgia,3A,Hot-Humid
13253,Seminole,Georgia,2A,Hot-Humid
13255,Spalding,Georgia,3A,Mixed-Humid
13257,Stephens,Georgia,3A,Mixed-Humid
13259,Stewart,Georgia,3A,Hot-Humid
13261,Sumter,Georgia,3A,Hot-Humid
13263,Talbot,Georgia,3A,Mixed-Humid
13265,Taliaferro,Georgia,3A,Mixed-Humid
13267,Tattnall,Georgia,2A,Hot-Humid
13269,Taylor,Georgia,3A,Hot-Humid
13271,Telfair,Georgia,3A,Hot-Humid
13273,Terrell,Georgia,3A,Hot-Humid
13275,Thomas,Georgia,2A,Hot-Humid
13277,Tift,Georgia,2A,Hot-Humid
13279,Toombs,Georgia,2A,Hot-Humid
13281,Towns,Georgia,3A,Mixed-Humid
13283,Treutlen,Georgia,3A,Hot-Humid
13285,Troup,Georgia,3A,Mixed-Humid
13287,Turner,Georgia,3A,Hot-Humid
13289,Twiggs,Georgia,3A,Hot-Humid
13291,Union,Georgia,3A,Mixed-Humid
13293,Upson,Georgia,3A,Mixed-Humid
13295,Walker,Georgia,3A,Mixed-Humid
13297,Walton,Georgia,3A,Mixed-Humid
13299,Ware,Georgia,2A,Hot-Humid
13301,Warren,Georgia,3A,Mixed-Humid
13303,Washington,Georgia,3A,Mixed-Humid
13305,Wayne,Georgia,2A,Hot-Humid
13307,Webster,Georgia,3A,Hot-Humid
13309,Wheeler,Georgia,3A,Hot-Humid
13311,White,Georgia,3A,Mixed-Humid
13313,Whitfield,Georgia,3A,Mixed-Humid
13315,Wilcox,Georgia,3A,Hot-Humid
13317,Wilkes,Georgia,3A,Mixed-Humid
13319,Wilkinson,Georgia,3A,Mixed-Humid
13321,Worth,Georgia,2A,Hot-Humid
15001,Hawaii,Hawaii,1A,Hot-Humid
15003,Honolulu,Hawaii,1A,Hot-Humid
15005,Kalawao,Hawaii,1A,Hot-Humid
15007,Kauai,Hawaii,1A,Hot-Humid
15009,Maui,Hawaii,1A,Hot-Humid
16001,Ada,Idaho,5B,Cold
16003,Adams,Idaho,6B,Cold
16005,Bannock,Idaho,6B,Cold
16007,Bear Lake,Idaho,6B,Cold
16009,Benewah,Idaho,5B,Cold
16011,Bingham,Idaho,6B,Cold
16013,Blaine,Idaho,6B,Cold
16015,Boise,Idaho,6B,Cold
16017,Bonner,Idaho,6B,Cold
16019,Bonneville,Idaho,6B,Cold
16021,Boundary,Idaho,6B,Cold
16023,Butte,Idaho,6B,Cold
16025,Camas,Idaho,6B,Cold
16027,Canyon,Idaho,5B,Cold
16029,Caribou,Idaho,6B,Cold
16031,Cassia,Idaho,5B,Cold
16033,Clark,Idaho,6B,Cold
16035,Clearwater,Idaho,5B,Cold
16037,Custer,Idaho,6B,Cold
16039,Elmore,Idaho,5B,Cold
16041,Franklin,Idaho,6B,Cold
16043,Fremont,Idaho,6B,Cold
16045,Gem,Idaho,5B,Cold
16047,Gooding,Idaho,5B,Cold
16049,Idaho,Idaho,5B,Cold
16051,Jefferson,Idaho,6B,Cold
16053,Jerome,Idaho,5B,Cold
16055,Kootenai,Idaho,5B,Cold
16057,Latah,Idaho,5B,Cold
16059,Lemhi,Idaho,6B,Cold
16061,Lewis,Idaho,5B,Cold
16063,Lincoln,Idaho,5B,Cold
16065,Madison,Idaho,6B,Cold
16067,Minidoka,Idaho,5B,Cold
16069,Nez Perce,Idaho,5B,Cold
16071,Oneida,Idaho,6B,Cold
16073,Owyhee,Idaho,5B,Cold
16075,Payette,Idaho,5B,Cold
16077,Power,Idaho,5B,Cold
16079,Shoshone,Idaho,5B,Cold
16081,Teton,Idaho,6B,Cold
16083,Twin Falls,Idaho,5B,Cold
16085,Valley,Idaho,6B,Cold
16087,Washington,Idaho,5B,Cold
17001,Adams,Illinois,5A,Cold
17003,Alexander,Illinois,4A,Mixed-Humid
17005,Bond,Illinois,4A,Mixed-Humid
17007,Boone,Illinois,5A,Cold
17009,Brown,Illinois,5A,Cold
17011,Bureau,Illinois,5A,Cold
17013,Calhoun,Illinois,4A,Mixed-Humid
